78334
ENSMUSG00000005968.15	Tuft1	protein_coding
ENSMUSG00000118474.2	Gm10972	processed_pseudogene
ENSMUSG00000132560.1	Gm65306	lncRNA
ENSMUSG00000085250.3	Gm15234	lncRNA
ENSMUSG00000121295.2	BC021767	lncRNA
ENSMUSG00000085006.9	BC021767	transcribed_unprocessed_pseudogene
ENSMUSG00000068877.13	Selenbp2	protein_coding
ENSMUSG00000125669.1	Gm66811	lncRNA
ENSMUSG00000081355.2	Gm15264	transcribed_unprocessed_pseudogene
ENSMUSG00000104881.2	Gm43711	processed_pseudogene
ENSMUSG00000128604.1	Gm52626	lncRNA
ENSMUSG00000068876.17	Cgn	protein_coding
ENSMUSG00000131143.1	Gm65191	lncRNA
ENSMUSG00000131177.1	Gm65192	lncRNA
ENSMUSG00000131109.1	Gm65180	lncRNA
ENSMUSG00000084058.2	Gm15263	processed_pseudogene
ENSMUSG00000038902.16	Pogz	protein_coding
ENSMUSG00000135735.1	Gm65582	lncRNA
ENSMUSG00000005779.13	Psmb4	protein_coding
ENSMUSG00000137509.1	Gm65701	lncRNA
ENSMUSG00000143165.1	Gm36237	lncRNA
ENSMUSG00000087720.4	Gm26279	snRNA
ENSMUSG00000125547.1	Gm64576	lncRNA
ENSMUSG00000068874.14	Selenbp1	protein_coding
ENSMUSG00000129094.1	Gm65011	lncRNA
ENSMUSG00000005774.13	Rfx5	protein_coding
ENSMUSG00000087660.3	B230398E01Rik	lncRNA
ENSMUSG00000038861.15	Pi4kb	protein_coding
ENSMUSG00000084846.2	A730011C13Rik	lncRNA
ENSMUSG00000086288.2	Gm15265	lncRNA
ENSMUSG00000099033.3	Mir7013	miRNA
ENSMUSG00000019338.14	Zfp687	protein_coding
ENSMUSG00000085956.4	4930481B07Rik	lncRNA
ENSMUSG00000136945.1	Gm65661	lncRNA
ENSMUSG00000136877.1	Gm65650	lncRNA
ENSMUSG00000005625.16	Psmd4	protein_coding
ENSMUSG00000136983.1	Gm65664	lncRNA
ENSMUSG00000136913.1	Gm65655	lncRNA
ENSMUSG00000028126.17	Pip5k1a	protein_coding
ENSMUSG00000064952.3	Gm24920	snoRNA
ENSMUSG00000064590.3	Gm22301	snRNA
ENSMUSG00000136801.1	Gm65644	lncRNA
ENSMUSG00000008958.15	Vps72	protein_coding
ENSMUSG00000005628.13	Tmod4	protein_coding
ENSMUSG00000092607.10	Scnm1	protein_coding
ENSMUSG00000053769.6	Lysmd1	protein_coding
ENSMUSG00000098498.3	Mir8099-1	miRNA
ENSMUSG00000013707.4	Tnfaip8l2	protein_coding
ENSMUSG00000141331.1	Gm66796	lncRNA
ENSMUSG00000098198.2	Gm9169	transcribed_processed_pseudogene
ENSMUSG00000038777.20	Sema6c	protein_coding
ENSMUSG00000038766.17	Gabpb2	protein_coding
ENSMUSG00000097167.4	Gm16740	lncRNA
ENSMUSG00000053192.10	Mllt11	protein_coding
ENSMUSG00000046722.15	Cdc42se1	protein_coding
ENSMUSG00000068860.6	Gm128	protein_coding
ENSMUSG00000028115.17	Bnipl	protein_coding
ENSMUSG00000128618.1	Gm64944	lncRNA
ENSMUSG00000015711.9	Prune1	protein_coding
ENSMUSG00000038712.17	Mindy1	protein_coding
ENSMUSG00000120920.1	Gm56812	lncRNA
ENSMUSG00000015702.15	Anxa9	protein_coding
ENSMUSG00000093424.6	6330562C20Rik	lncRNA
ENSMUSG00000015714.12	Cers2	protein_coding
ENSMUSG00000015697.15	Setdb1	protein_coding
ENSMUSG00000105860.2	Gm42578	processed_pseudogene
ENSMUSG00000103900.2	Gm37500	TEC
ENSMUSG00000105734.2	Ctxnd2	protein_coding
ENSMUSG00000096177.3	Gm5070	processed_pseudogene
ENSMUSG00000104646.2	Gm9173	processed_pseudogene
ENSMUSG00000128258.1	Gm64911	lncRNA
ENSMUSG00000121472.2	Gm4349	lncRNA
ENSMUSG00000097532.5	Gm4349	transcribed_unprocessed_pseudogene
ENSMUSG00000015522.20	Arnt	protein_coding
ENSMUSG00000105395.2	Gm42672	processed_pseudogene
ENSMUSG00000028111.5	Ctsk	protein_coding
ENSMUSG00000120941.2	Gm56808	lncRNA
ENSMUSG00000038642.11	Ctss	protein_coding
ENSMUSG00000083822.2	Hmgb1-ps5	processed_pseudogene
ENSMUSG00000028109.15	Hormad1	protein_coding
ENSMUSG00000126336.1	Gm40097	lncRNA
ENSMUSG00000046519.17	Golph3l	protein_coding
ENSMUSG00000105460.2	Gm42671	TEC
ENSMUSG00000060438.6	Rps10-ps1	processed_pseudogene
ENSMUSG00000124177.1	Gm64449	lncRNA
ENSMUSG00000038619.13	Ensa	protein_coding
ENSMUSG00000106383.2	E330034L11Rik	TEC
ENSMUSG00000122819.1	Gm64358	lncRNA
ENSMUSG00000125810.1	Gm64625	lncRNA
ENSMUSG00000129014.1	Gm65002	lncRNA
ENSMUSG00000038612.17	Mcl1	protein_coding
ENSMUSG00000120405.2	Gm56781	lncRNA
ENSMUSG00000141229.1	Gm66192	lncRNA
ENSMUSG00000015850.12	Adamtsl4	protein_coding
ENSMUSG00000137682.1	Gm65708	lncRNA
ENSMUSG00000126051.1	Gm64653	lncRNA
ENSMUSG00000028108.17	Ecm1	protein_coding
ENSMUSG00000098737.3	Mir7014	miRNA
ENSMUSG00000131388.1	Gm65204	lncRNA
ENSMUSG00000028107.15	Tars2	protein_coding
ENSMUSG00000028106.14	Rprd2	protein_coding
ENSMUSG00000104967.2	Gm43436	processed_pseudogene
ENSMUSG00000134942.1	Gm29948	lncRNA
ENSMUSG00000089493.4	Gm26361	snRNA
ENSMUSG00000105093.2	Gm17815	processed_pseudogene
ENSMUSG00000015748.14	Prpf3	protein_coding
ENSMUSG00000097189.3	Gm26594	lncRNA
ENSMUSG00000054312.7	Mrps21	protein_coding
ENSMUSG00000080727.5	C920021L13Rik	lncRNA
ENSMUSG00000135353.1	Gm65555	lncRNA
ENSMUSG00000038550.11	Ciart	protein_coding
ENSMUSG00000038543.14	BC028528	protein_coding
ENSMUSG00000015750.16	Aph1a	protein_coding
ENSMUSG00000038526.15	Car14	protein_coding
ENSMUSG00000120720.2	Gm46815	lncRNA
ENSMUSG00000015749.13	Anp32e	protein_coding
ENSMUSG00000106262.2	Gm43375	TEC
ENSMUSG00000121104.2	Gm56819	lncRNA
ENSMUSG00000135563.1	Gm65572	lncRNA
ENSMUSG00000106640.2	Gm20940	processed_pseudogene
ENSMUSG00000119955.2	Gm9054	lncRNA
ENSMUSG00000015745.10	Plekho1	protein_coding
ENSMUSG00000135519.1	Gm9052	lncRNA
ENSMUSG00000135597.1	Gm65578	lncRNA
ENSMUSG00000015747.6	Vps45	protein_coding
ENSMUSG00000135184.1	Gm54210	lncRNA
ENSMUSG00000105995.2	Gm43554	processed_pseudogene
ENSMUSG00000135270.1	Gm30044	lncRNA
ENSMUSG00000038495.15	Otud7b	protein_coding
ENSMUSG00000097204.5	Gm17690	lncRNA
ENSMUSG00000045934.16	Mtmr11	protein_coding
ENSMUSG00000068856.4	Sf3b4	protein_coding
ENSMUSG00000084686.3	Gm22027	snoRNA
ENSMUSG00000038486.10	Sv2a	protein_coding
ENSMUSG00000015943.12	Bola1	protein_coding
ENSMUSG00000086556.4	Gm15444	lncRNA
ENSMUSG00000063689.5	H2ac21	protein_coding
ENSMUSG00000068855.4	H2ac20	protein_coding
ENSMUSG00002075180.1	Gm54985	miRNA
ENSMUSG00000068854.8	H2bc21	protein_coding
ENSMUSG00000081058.6	H3c15	protein_coding
ENSMUSG00000093577.3	Gm20632	lncRNA
ENSMUSG00000063954.8	H2ac19	protein_coding
ENSMUSG00002076697.1	Gm54987	miRNA
ENSMUSG00000093553.3	Gm20633	lncRNA
ENSMUSG00000064220.7	H2ac18	protein_coding
ENSMUSG00000070392.6	Gm20634	lncRNA
ENSMUSG00002076967.1	Gm54988	miRNA
ENSMUSG00000093769.5	H3c14	protein_coding
ENSMUSG00000093507.3	Gm20627	lncRNA
ENSMUSG00000091405.3	H4c14	protein_coding
ENSMUSG00000050936.7	Gm42743	lncRNA
ENSMUSG00000103940.2	Gm38227	TEC
ENSMUSG00000093656.2	Gm20628	lncRNA
ENSMUSG00000074403.3	H3c13	protein_coding
ENSMUSG00000105827.2	H2bc18	protein_coding
ENSMUSG00000015947.11	Fcgr1	protein_coding
ENSMUSG00000119427.1	Gm24830	snRNA
ENSMUSG00000097807.3	Gm26553	lncRNA
ENSMUSG00000097851.6	Platr30	lncRNA
ENSMUSG00000118876.1	Rnu1b1	snRNA
ENSMUSG00000119030.1	Rnu1b2	snRNA
ENSMUSG00000139354.1	Gm26689	lncRNA
ENSMUSG00000097539.3	4930477E14Rik	lncRNA
ENSMUSG00000097299.3	Gm26654	lncRNA
ENSMUSG00000097041.2	Pafah1b1-ps1	processed_pseudogene
ENSMUSG00000095836.4	Gm21960	processed_pseudogene
ENSMUSG00000118406.2	Terc	lncRNA
ENSMUSG00002075569.1	Terc	misc_RNA
ENSMUSG00000119563.1	Gm24136	snRNA
ENSMUSG00000046317.16	BC107364	lncRNA
ENSMUSG00000135785.1	Gm65583	lncRNA
ENSMUSG00000119774.1	Gm57479	snRNA
ENSMUSG00000104642.2	Gm9207	processed_pseudogene
ENSMUSG00000106429.3	Gm10685	lncRNA
ENSMUSG00000118677.1	Rnu1b6	snRNA
ENSMUSG00000106641.2	Gm43534	TEC
ENSMUSG00000126310.1	Gm64686	lncRNA
ENSMUSG00002074915.1	Gm55007	rRNA
ENSMUSG00000118698.1	Gm25890	snRNA
ENSMUSG00000118936.1	Gm22614	snRNA
ENSMUSG00000141484.1	Gm66299	lncRNA
ENSMUSG00000038403.11	Hjv	protein_coding
ENSMUSG00000074398.8	Gm15441	lncRNA
ENSMUSG00000038393.15	Txnip	protein_coding
ENSMUSG00000087610.2	Gm16253	protein_coding
ENSMUSG00000028104.15	Polr3gl	protein_coding
ENSMUSG00000049097.10	Ankrd34a	protein_coding
ENSMUSG00000144138.1	Gm52628	lncRNA
ENSMUSG00000049288.5	Lix1l	protein_coding
ENSMUSG00000121819.2	6330549D23Rik	lncRNA
ENSMUSG00000045327.9	6330549D23Rik	transcribed_processed_pseudogene
ENSMUSG00000038374.11	Rbm8a	protein_coding
ENSMUSG00000028102.16	Pex11b	protein_coding
ENSMUSG00000106447.2	Gm42957	protein_coding
ENSMUSG00000090210.8	Itga10	protein_coding
ENSMUSG00000129463.1	Gm65045	lncRNA
ENSMUSG00000105144.2	Rpl21-ps11	processed_pseudogene
ENSMUSG00000038354.14	Ankrd35	protein_coding
ENSMUSG00000028101.19	Pias3	protein_coding
ENSMUSG00000028100.12	Nudt17	protein_coding
ENSMUSG00000028099.9	Polr3c	protein_coding
ENSMUSG00000065669.3	Gm22581	snoRNA
ENSMUSG00000104795.2	Gm42783	TEC
ENSMUSG00000028098.14	Rnf115	protein_coding
ENSMUSG00000105976.2	Gm42782	TEC
ENSMUSG00000038304.15	Cd160	protein_coding
ENSMUSG00000143119.1	Gm66497	lncRNA
ENSMUSG00000038298.15	Pdzk1	protein_coding
ENSMUSG00000087223.4	4930442L01Rik	lncRNA
ENSMUSG00000028096.14	Gpr89	protein_coding
ENSMUSG00000057123.15	Gja5	protein_coding
ENSMUSG00000049908.7	Gja8	protein_coding
ENSMUSG00000140780.1	Gm66115	lncRNA
ENSMUSG00000105385.2	9230114J08Rik	lncRNA
ENSMUSG00000125091.1	Gm64548	lncRNA
ENSMUSG00000104766.3	4930573H18Rik	lncRNA
ENSMUSG00000133169.1	Gm31183	lncRNA
ENSMUSG00000106324.2	Gm43222	processed_pseudogene
ENSMUSG00000088511.4	Gm24435	snRNA
ENSMUSG00000128319.1	Gm64923	lncRNA
ENSMUSG00000028093.16	Acp6	protein_coding
ENSMUSG00000038256.16	Bcl9	protein_coding
ENSMUSG00000144246.1	ENSMUSG00000144246	protein_coding
ENSMUSG00000106536.2	Gm42508	TEC
ENSMUSG00000128035.1	Gm64890	lncRNA
ENSMUSG00000104745.2	Gm43073	TEC
ENSMUSG00000051392.6	Or13l2	protein_coding
ENSMUSG00000123950.1	Gm64427	lncRNA
ENSMUSG00000137385.1	Gm65692	lncRNA
ENSMUSG00000132489.1	Gm65292	lncRNA
ENSMUSG00000132253.1	Gm40102	lncRNA
ENSMUSG00000028089.6	Chd1l	protein_coding
ENSMUSG00000132291.1	Gm65282	lncRNA
ENSMUSG00000105004.2	Gm43075	TEC
ENSMUSG00000028088.15	Fmo5	protein_coding
ENSMUSG00000123316.1	Gm64400	lncRNA
ENSMUSG00000038205.13	Prkab2	protein_coding
ENSMUSG00000038170.16	Pde4dip	protein_coding
ENSMUSG00000098381.3	Mir7225	miRNA
ENSMUSG00000143232.1	Gm66506	lncRNA
ENSMUSG00000143191.1	Gm66502	lncRNA
ENSMUSG00000105245.2	Gm31305	lncRNA
ENSMUSG00000130125.1	Gm65080	lncRNA
ENSMUSG00000130084.1	Gm65077	lncRNA
ENSMUSG00000130170.1	Gm65084	lncRNA
ENSMUSG00000086557.2	Gm15999	lncRNA
ENSMUSG00000027879.10	Sec22b	protein_coding
ENSMUSG00000123739.1	Gm64416	lncRNA
ENSMUSG00000120205.2	Gm56776	lncRNA
ENSMUSG00000074388.6	Gm5544	lncRNA
ENSMUSG00000123664.1	Gm64414	lncRNA
ENSMUSG00000128890.1	Gm64993	lncRNA
ENSMUSG00000128936.1	Gm64998	lncRNA
ENSMUSG00000027878.12	Notch2	protein_coding
ENSMUSG00000134113.1	Gm40103	lncRNA
ENSMUSG00000105728.2	Gm42819	TEC
ENSMUSG00000106427.2	Gm42820	TEC
ENSMUSG00000043468.5	Adam30	protein_coding
ENSMUSG00000106486.2	Gm9771	processed_pseudogene
ENSMUSG00000027876.5	Reg4	protein_coding
ENSMUSG00000104842.2	Gm42821	processed_pseudogene
ENSMUSG00000027875.13	Hmgcs2	protein_coding
ENSMUSG00000105909.2	Gm43189	lncRNA
ENSMUSG00000053398.12	Phgdh	protein_coding
ENSMUSG00000142890.1	Gm31420	lncRNA
ENSMUSG00000120153.2	Gm56804	lncRNA
ENSMUSG00000138964.1	Gm65869	lncRNA
ENSMUSG00000050064.16	Zfp697	protein_coding
ENSMUSG00000090817.8	Hsd3b9	protein_coding
ENSMUSG00000106107.2	Gm43190	lncRNA
ENSMUSG00000106129.2	Gm19210	unprocessed_pseudogene
ENSMUSG00000095143.6	Hsd3b4	protein_coding
ENSMUSG00000105696.2	Gm19211	unprocessed_pseudogene
ENSMUSG00000095388.9	Hsd3b8	protein_coding
ENSMUSG00000105641.2	Gm5853	processed_pseudogene
ENSMUSG00000106456.2	Gm9678	unprocessed_pseudogene
ENSMUSG00000038092.7	Hsd3b5	protein_coding
ENSMUSG00000081919.3	Gm12399	unprocessed_pseudogene
ENSMUSG00000083331.2	Gm12400	unprocessed_pseudogene
ENSMUSG00000063730.14	Hsd3b2	protein_coding
ENSMUSG00000062410.15	Hsd3b3	protein_coding
ENSMUSG00000027869.15	Hsd3b6	protein_coding
ENSMUSG00000083222.2	Gm12427	unprocessed_pseudogene
ENSMUSG00000082185.2	Gm12428	processed_pseudogene
ENSMUSG00000082089.2	Gm12431	unprocessed_pseudogene
ENSMUSG00000137364.1	Gm65690	lncRNA
ENSMUSG00000083577.2	Gm12432	processed_pseudogene
ENSMUSG00000082589.2	Gm12433	processed_pseudogene
ENSMUSG00000027871.17	Hsd3b1	protein_coding
ENSMUSG00000027870.9	Hao2	protein_coding
ENSMUSG00000085121.4	5730437C11Rik	lncRNA
ENSMUSG00000086833.4	Gm12440	lncRNA
ENSMUSG00000083888.2	Gm12441	processed_pseudogene
ENSMUSG00000140002.1	Gm40105	lncRNA
ENSMUSG00000065709.3	Gm22341	snoRNA
ENSMUSG00000088884.3	Gm24216	snoRNA
ENSMUSG00000004233.15	Wars2	protein_coding
ENSMUSG00000105472.2	Gm43024	lncRNA
ENSMUSG00000139500.1	Gm65970	lncRNA
ENSMUSG00000105798.2	Gm18982	processed_pseudogene
ENSMUSG00000098918.3	Mir6481	miRNA
ENSMUSG00000106197.2	Gm42717	lncRNA
ENSMUSG00000027868.12	Tbx15	protein_coding
ENSMUSG00000105689.2	Gm43120	lncRNA
ENSMUSG00000131335.1	Gm65203	lncRNA
ENSMUSG00000123512.1	Gm64411	lncRNA
ENSMUSG00000081183.2	Gm12449	processed_pseudogene
ENSMUSG00000080832.5	M6pr-ps	processed_pseudogene
ENSMUSG00000083938.3	Gm12448	processed_pseudogene
ENSMUSG00000127307.1	Gm64788	lncRNA
ENSMUSG00000127339.1	Gm64791	lncRNA
ENSMUSG00000064890.3	Gm22505	snRNA
ENSMUSG00000136419.1	Gm65622	lncRNA
ENSMUSG00000136381.1	Gm65621	lncRNA
ENSMUSG00000141697.1	Gm66321	lncRNA
ENSMUSG00000027867.11	Spag17	protein_coding
ENSMUSG00000080754.2	Rpl36-ps7	processed_pseudogene
ENSMUSG00000082763.2	Tra2b-ps	processed_pseudogene
ENSMUSG00000085244.9	Spag17os	lncRNA
ENSMUSG00000033285.16	Wdr3	protein_coding
ENSMUSG00000027865.11	Gdap2	protein_coding
ENSMUSG00000064573.3	Gm25802	snoRNA
ENSMUSG00000081440.3	Gm12464	processed_pseudogene
ENSMUSG00000124579.1	Gm32471	lncRNA
ENSMUSG00000086923.3	4930406D18Rik	lncRNA
ENSMUSG00000124516.1	Gm64484	lncRNA
ENSMUSG00000044468.15	Tent5c	protein_coding
ENSMUSG00000124619.1	Gm64498	lncRNA
ENSMUSG00000053957.8	Gm12474	lncRNA
ENSMUSG00000124660.1	Gm64500	lncRNA
ENSMUSG00000008763.17	Man1a2	protein_coding
ENSMUSG00000105824.2	Gm43466	lncRNA
ENSMUSG00000105137.2	Gm42869	lncRNA
ENSMUSG00000105561.2	Gm43462	lncRNA
ENSMUSG00000106184.2	Gm43463	lncRNA
ENSMUSG00000083842.2	Gm12485	processed_pseudogene
ENSMUSG00000106227.3	Gm43464	lncRNA
ENSMUSG00000139396.1	Gm65953	lncRNA
ENSMUSG00002076204.1	Gm55266	misc_RNA
ENSMUSG00000120363.2	Gm56814	lncRNA
ENSMUSG00000130291.1	Gm40107	lncRNA
ENSMUSG00000131859.1	Gm32720	lncRNA
ENSMUSG00000051076.9	Vtcn1	protein_coding
ENSMUSG00000132144.1	Gm40108	lncRNA
ENSMUSG00000033233.18	Trim45	protein_coding
ENSMUSG00000033222.17	Ttf2	protein_coding
ENSMUSG00000082000.2	Gm12488	processed_pseudogene
ENSMUSG00000143149.1	Gm66499	lncRNA
ENSMUSG00000086564.10	Cd101	protein_coding
ENSMUSG00000140764.1	Gm66113	lncRNA
ENSMUSG00000027864.10	Ptgfrn	protein_coding
ENSMUSG00000105717.2	Gm43465	lncRNA
ENSMUSG00000138762.1	Gm65826	lncRNA
ENSMUSG00000082415.2	Gm12486	processed_pseudogene
ENSMUSG00000135949.1	Gm65590	lncRNA
ENSMUSG00000083546.2	Tpt1-ps1	processed_pseudogene
ENSMUSG00000081569.2	Gm12490	processed_pseudogene
ENSMUSG00000027863.9	Cd2	protein_coding
ENSMUSG00000120088.2	Gm32803	lncRNA
ENSMUSG00000134085.1	Gm65445	lncRNA
ENSMUSG00000072381.4	Gm10355	processed_pseudogene
ENSMUSG00000106316.2	Gm43467	processed_pseudogene
ENSMUSG00000123484.1	Gm64409	lncRNA
ENSMUSG00000123441.1	Gm32900	lncRNA
ENSMUSG00000042035.12	Igsf3	protein_coding
ENSMUSG00000104639.2	Gm42939	lncRNA
ENSMUSG00000105611.2	Gm42938	lncRNA
ENSMUSG00000106137.3	Gm42538	lncRNA
ENSMUSG00000135455.1	ENSMUSG00000135455	lncRNA
ENSMUSG00000135497.1	Gm65567	lncRNA
ENSMUSG00000135581.1	Gm65575	lncRNA
ENSMUSG00000135541.1	Gm65570	lncRNA
ENSMUSG00000143096.1	Gm66490	lncRNA
ENSMUSG00000033161.11	Atp1a1	protein_coding
ENSMUSG00000104737.2	Gm42937	lncRNA
ENSMUSG00000104693.2	Gm42941	lncRNA
ENSMUSG00000142432.1	Gm33215	lncRNA
ENSMUSG00000139288.1	Gm65914	lncRNA
ENSMUSG00000106070.2	Gm43135	lncRNA
ENSMUSG00000133495.1	Gm65392	lncRNA
ENSMUSG00000133526.1	Gm33309	lncRNA
ENSMUSG00000105642.3	Gm43134	lncRNA
ENSMUSG00000129552.1	Gm65057	lncRNA
ENSMUSG00000134892.1	Gm65502	lncRNA
ENSMUSG00000044313.14	Mab21l3	protein_coding
ENSMUSG00000033147.17	Slc22a15	protein_coding
ENSMUSG00000140909.1	Gm66157	lncRNA
ENSMUSG00000048540.9	Nhlh2	protein_coding
ENSMUSG00000104930.2	Gm43243	processed_pseudogene
ENSMUSG00000105346.2	Gm18894	processed_pseudogene
ENSMUSG00000027861.14	Casq2	protein_coding
ENSMUSG00000105342.2	Gm43244	lncRNA
ENSMUSG00000106296.2	4632404M16Rik	lncRNA
ENSMUSG00000137022.1	Gm65665	lncRNA
ENSMUSG00000027860.17	Vangl1	protein_coding
ENSMUSG00000089916.3	Gm16160	lncRNA
ENSMUSG00000134269.1	Gm65464	lncRNA
ENSMUSG00000105151.3	Gm43241	lncRNA
ENSMUSG00000105891.7	A230001M10Rik	lncRNA
ENSMUSG00000105966.3	Gm43242	lncRNA
ENSMUSG00000130203.1	ENSMUSG00000130203	lncRNA
ENSMUSG00000106459.2	Gm43245	processed_pseudogene
ENSMUSG00000027859.11	Ngf	protein_coding
ENSMUSG00000106121.2	Gm42679	lncRNA
ENSMUSG00000130325.1	Gm65102	lncRNA
ENSMUSG00000104619.2	Gm42678	lncRNA
ENSMUSG00000124274.1	Gm64453	lncRNA
ENSMUSG00000086745.3	Tspan2os	lncRNA
ENSMUSG00000104685.2	Gm19202	processed_pseudogene
ENSMUSG00000105498.2	Gm42677	processed_pseudogene
ENSMUSG00000122135.1	Gm40112	lncRNA
ENSMUSG00000122171.1	Gm64300	lncRNA
ENSMUSG00000105570.2	Gm42682	lncRNA
ENSMUSG00000122209.1	Gm64306	lncRNA
ENSMUSG00000027858.14	Tspan2	protein_coding
ENSMUSG00000027857.11	Tshb	protein_coding
ENSMUSG00000105855.2	Gm42681	lncRNA
ENSMUSG00000027855.14	Sycp1	protein_coding
ENSMUSG00000105672.2	Gm42816	unprocessed_pseudogene
ENSMUSG00000106545.2	Gm33952	processed_pseudogene
ENSMUSG00000105938.2	Gm33866	processed_pseudogene
ENSMUSG00000048938.13	Nr1h5	protein_coding
ENSMUSG00000065708.3	Gm22826	snRNA
ENSMUSG00000027854.13	Sike1	protein_coding
ENSMUSG00000134100.1	Gm65446	lncRNA
ENSMUSG00000134137.1	Gm65448	lncRNA
ENSMUSG00000068823.11	Csde1	protein_coding
ENSMUSG00000027852.15	Nras	protein_coding
ENSMUSG00000104671.2	Gm43062	lncRNA
ENSMUSG00000070385.13	Ampd1	protein_coding
ENSMUSG00002075007.1	Gm55445	misc_RNA
ENSMUSG00000105731.2	Gm43063	lncRNA
ENSMUSG00000007379.16	Dennd2c	protein_coding
ENSMUSG00000133681.1	Gm65417	lncRNA
ENSMUSG00000133641.1	Gm65413	lncRNA
ENSMUSG00000005687.15	Bcas2	protein_coding
ENSMUSG00000098153.2	Gm27024	processed_pseudogene
ENSMUSG00000142234.1	Gm40113	lncRNA
ENSMUSG00000143013.1	Gm66477	lncRNA
ENSMUSG00000104976.2	Gm43060	processed_pseudogene
ENSMUSG00000140679.1	Gm66103	lncRNA
ENSMUSG00000131567.1	Gm65212	lncRNA
ENSMUSG00000033014.13	Trim33	protein_coding
ENSMUSG00000104925.2	Gm43061	lncRNA
ENSMUSG00000136478.1	Gm65627	lncRNA
ENSMUSG00000135432.1	Gm65560	lncRNA
ENSMUSG00000089029.3	Gm25009	snoRNA
ENSMUSG00000119891.1	Gm25869	snRNA
ENSMUSG00000139263.1	Gm65904	lncRNA
ENSMUSG00000065029.3	Gm25199	snRNA
ENSMUSG00000131693.1	Gm34049	lncRNA
ENSMUSG00000027849.20	Syt6	protein_coding
ENSMUSG00000104764.2	Gm43066	lncRNA
ENSMUSG00000142053.1	Gm66357	lncRNA
ENSMUSG00000087119.5	Atg4a-ps	protein_coding
ENSMUSG00002076886.1	Gm55491	miRNA
ENSMUSG00000128286.1	Gm64914	lncRNA
ENSMUSG00000081910.2	Gm15986	processed_pseudogene
ENSMUSG00000027848.14	Olfml3	protein_coding
ENSMUSG00000138622.1	Gm65812	lncRNA
ENSMUSG00000008730.18	Hipk1	protein_coding
ENSMUSG00000105229.2	Gm43149	lncRNA
ENSMUSG00000085754.9	Gm15886	lncRNA
ENSMUSG00000104874.2	Gm43387	lncRNA
ENSMUSG00000027845.16	Dclre1b	protein_coding
ENSMUSG00000084997.8	Gm15471	lncRNA
ENSMUSG00000032952.12	Ap4b1	protein_coding
ENSMUSG00000105053.2	Gm43064	protein_coding
ENSMUSG00000044165.13	Bcl2l15	protein_coding
ENSMUSG00000027843.14	Ptpn22	protein_coding
ENSMUSG00000084760.2	Gm15472	lncRNA
ENSMUSG00000105986.2	Gm43065	lncRNA
ENSMUSG00000083630.3	Gm15602	processed_pseudogene
ENSMUSG00000141702.1	Gm66322	lncRNA
ENSMUSG00000044098.15	Rsbn1	protein_coding
ENSMUSG00000089998.4	Phtf1os	lncRNA
ENSMUSG00000058388.15	Phtf1	protein_coding
ENSMUSG00000052539.16	Magi3	protein_coding
ENSMUSG00000104721.2	Gm42696	lncRNA
ENSMUSG00000106371.2	9530097N15Rik	lncRNA
ENSMUSG00002076048.1	Gm55621	snRNA
ENSMUSG00000105148.2	Gm42700	lncRNA
ENSMUSG00000105083.2	Gm42699	lncRNA
ENSMUSG00000105793.2	Gm17956	processed_pseudogene
ENSMUSG00000106443.2	Gm42702	lncRNA
ENSMUSG00000104583.2	Gm42701	lncRNA
ENSMUSG00000105846.2	Gm43258	lncRNA
ENSMUSG00000106063.2	C030032O16Rik	lncRNA
ENSMUSG00000106432.2	Gm43259	lncRNA
ENSMUSG00000105933.2	Gm43260	lncRNA
ENSMUSG00000105818.2	Gm43256	lncRNA
ENSMUSG00000088479.3	Gm23077	snoRNA
ENSMUSG00000141135.1	Gm66179	lncRNA
ENSMUSG00000120952.2	2010002M09Rik	lncRNA
ENSMUSG00000136502.1	Gm65629	lncRNA
ENSMUSG00000136540.1	Gm65630	lncRNA
ENSMUSG00000131480.1	Gm65208	lncRNA
ENSMUSG00000022187.4	Gm5546	lncRNA
ENSMUSG00000032913.14	Lrig2	protein_coding
ENSMUSG00000104768.2	Gm38412	lncRNA
ENSMUSG00000106453.2	Gm9273	processed_pseudogene
ENSMUSG00000131514.1	Gm65211	lncRNA
ENSMUSG00000105304.2	Gm43696	lncRNA
ENSMUSG00000104973.3	A530041M06Rik	lncRNA
ENSMUSG00000132323.1	Gm65288	lncRNA
ENSMUSG00000105659.2	4930509H03Rik	lncRNA
ENSMUSG00000132279.1	Gm65277	lncRNA
ENSMUSG00000141347.1	Gm66261	lncRNA
ENSMUSG00000127731.1	Gm34490	lncRNA
ENSMUSG00000124756.1	Gm64517	lncRNA
ENSMUSG00000118779.2	Gm26091	snRNA
ENSMUSG00000137968.1	Gm65755	lncRNA
ENSMUSG00000133298.1	Gm65365	lncRNA
ENSMUSG00000131463.1	Gm65207	lncRNA
ENSMUSG00000106565.2	Gm43582	processed_pseudogene
ENSMUSG00000137391.1	Gm65697	lncRNA
ENSMUSG00000032902.2	Slc16a1	protein_coding
ENSMUSG00000105199.2	Gm43581	lncRNA
ENSMUSG00000106287.2	Gm43585	lncRNA
ENSMUSG00000100188.2	Gm29561	lncRNA
ENSMUSG00000101641.2	Gm29560	TEC
ENSMUSG00000131309.1	Gm65201	lncRNA
ENSMUSG00000122046.1	Gm34548	lncRNA
ENSMUSG00000089452.4	Gm24223	snRNA
